ID_EXT;МАРКА;МОДЕЛЬ;ГОД;ЗАПЧАСТЬ;ВЕРСИЯ;ТОПЛИВО;ОБЪЕМ;ТИП ДВИГАТЕЛЯ;КОРОБКА;ТИП КУЗОВА;R ДИАМЕТР;J ШИРИНА;КОЛ ОТВЕРСТИЙ;ET ВЫЛЕТ;DIA;PCD;НОМЕР;ОПИСАНИЕ;НОВАЯ;ПОД ЗАКАЗ;СКЛАДСКАЯ ИНФОРМАЦИЯ;ЦЕНА;ВАЛЮТА;СКИДКА;АДРЕС;ТЕЛЕФОНЫ;EMAIL;ИМЯ;ФОТО
000850;Ford;Transit;2007;Двигатель;;дизель;2.2;TDCi;МКПП;Микроавтобус;;;;;;;P8FA;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1550;USD;;;;;;https://bas.avax.by/zap_images/000850/000850-dvigatel-Ford-Transit-4.jpeg,https://bas.avax.by/zap_images/000850/000850-dvigatel-Ford-Transit-3.jpeg,https://bas.avax.by/zap_images/000850/000850-dvigatel-Ford-Transit-2.jpeg,https://bas.avax.by/zap_images/000850/000850-dvigatel-Ford-Transit-1.jpeg,https://bas.avax.by/zap_images/000850/000850-dvigatel-Ford-Transit.jpeg
001736;Ford;Transit;2008;Двигатель;;дизель;2.2;TDCi;МКПП;Микроавтобус;;;;;;;P8FA;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1550;USD;;;;;;https://bas.avax.by/zap_images/001736/001736-dvigatel-Ford-Transit-4.jpeg,https://bas.avax.by/zap_images/001736/001736-dvigatel-Ford-Transit-3.jpeg,https://bas.avax.by/zap_images/001736/001736-dvigatel-Ford-Transit-2.jpeg,https://bas.avax.by/zap_images/001736/001736-dvigatel-Ford-Transit-1.jpeg,https://bas.avax.by/zap_images/001736/001736-dvigatel-Ford-Transit.jpeg
004663;Ford;Transit;2006;Двигатель;;дизель;2.2;TDCi;МКПП;Микроавтобус;;;;;;;P8FA;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1550;USD;;;;;;https://bas.avax.by/zap_images/004663/004663-dvigatel-Ford-Transit-4.jpeg,https://bas.avax.by/zap_images/004663/004663-dvigatel-Ford-Transit-3.jpeg,https://bas.avax.by/zap_images/004663/004663-dvigatel-Ford-Transit-2.jpeg,https://bas.avax.by/zap_images/004663/004663-dvigatel-Ford-Transit-1.jpeg,https://bas.avax.by/zap_images/004663/004663-dvigatel-Ford-Transit.jpeg
003516;Ford;Transit;2007;Двигатель;;дизель;2.2;TDCi;МКПП;Микроавтобус;;;;;;;P8FA;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1550;USD;;;;;;https://bas.avax.by/zap_images/003516/003516-dvigatel-Ford-Transit-4.jpeg,https://bas.avax.by/zap_images/003516/003516-dvigatel-Ford-Transit-3.jpeg,https://bas.avax.by/zap_images/003516/003516-dvigatel-Ford-Transit-2.jpeg,https://bas.avax.by/zap_images/003516/003516-dvigatel-Ford-Transit-1.jpeg,https://bas.avax.by/zap_images/003516/003516-dvigatel-Ford-Transit.jpeg
002562;Ford;Transit;2006;Двигатель;;дизель;2.2;TDCi;МКПП;Микроавтобус;;;;;;;P8FA;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1550;USD;;;;;;https://bas.avax.by/zap_images/002562/002562-dvigatel-Ford-Transit-4.jpeg,https://bas.avax.by/zap_images/002562/002562-dvigatel-Ford-Transit-3.jpeg,https://bas.avax.by/zap_images/002562/002562-dvigatel-Ford-Transit-2.jpeg,https://bas.avax.by/zap_images/002562/002562-dvigatel-Ford-Transit-1.jpeg,https://bas.avax.by/zap_images/002562/002562-dvigatel-Ford-Transit.jpeg
004126;Ford;Transit;2007;Двигатель;;дизель;2.2;TDCi;МКПП;Микроавтобус;;;;;;;P8FA;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1550;USD;;;;;;https://bas.avax.by/zap_images/004126/004126-dvigatel-Ford-Transit-4.jpeg,https://bas.avax.by/zap_images/004126/004126-dvigatel-Ford-Transit-3.jpeg,https://bas.avax.by/zap_images/004126/004126-dvigatel-Ford-Transit-2.jpeg,https://bas.avax.by/zap_images/004126/004126-dvigatel-Ford-Transit-1.jpeg,https://bas.avax.by/zap_images/004126/004126-dvigatel-Ford-Transit.jpeg
002011;Ford;Transit;2007;Двигатель;;дизель;2.2;TDCi;МКПП;Микроавтобус;;;;;;;P8FA;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1550;USD;;;;;;https://bas.avax.by/zap_images/002011/002011-dvigatel-Ford-Transit-4.jpeg,https://bas.avax.by/zap_images/002011/002011-dvigatel-Ford-Transit-3.jpeg,https://bas.avax.by/zap_images/002011/002011-dvigatel-Ford-Transit-2.jpeg,https://bas.avax.by/zap_images/002011/002011-dvigatel-Ford-Transit-1.jpeg,https://bas.avax.by/zap_images/002011/002011-dvigatel-Ford-Transit.jpeg
004725;Ford;Transit;2010;Двигатель;;дизель;2.2;TDCi;МКПП;Микроавтобус;;;;;;;P8FA;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1550;USD;;;;;;https://bas.avax.by/zap_images/004725/004725-dvigatel-Ford-Transit-4.jpeg,https://bas.avax.by/zap_images/004725/004725-dvigatel-Ford-Transit-3.jpeg,https://bas.avax.by/zap_images/004725/004725-dvigatel-Ford-Transit-2.jpeg,https://bas.avax.by/zap_images/004725/004725-dvigatel-Ford-Transit-1.jpeg,https://bas.avax.by/zap_images/004725/004725-dvigatel-Ford-Transit.jpeg
003226;Ford;Transit;2007;Двигатель;;дизель;2.4;TDCi;МКПП;Микроавтобус;;;;;;;PHFA;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1950;USD;;;;;;https://bas.avax.by/zap_images/003226/003226-dvigatel-Ford-Transit-4.jpeg,https://bas.avax.by/zap_images/003226/003226-dvigatel-Ford-Transit-3.jpeg,https://bas.avax.by/zap_images/003226/003226-dvigatel-Ford-Transit-2.jpeg,https://bas.avax.by/zap_images/003226/003226-dvigatel-Ford-Transit-1.jpeg,https://bas.avax.by/zap_images/003226/003226-dvigatel-Ford-Transit.jpeg
002049;Great Wall;Wingle;2013;Двигатель;;дизель;2.0;TDI;МКПП;Пикап;;;;;;;GWM4D20;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1900;USD;;;;;;https://bas.avax.by/zap_images/002049/002049-dvigatel-Great-Wall-Steed-4.jpeg,https://bas.avax.by/zap_images/002049/002049-dvigatel-Great-Wall-Steed-3.jpeg,https://bas.avax.by/zap_images/002049/002049-dvigatel-Great-Wall-Steed-2.jpeg,https://bas.avax.by/zap_images/002049/002049-dvigatel-Great-Wall-Steed-1.jpeg,https://bas.avax.by/zap_images/002049/002049-dvigatel-Great-Wall-Steed.jpeg
000237;Honda;Accord;2011;Двигатель;;бензин;2.4;i;АКПП;Седан;;;;;;;K24Z3;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1750;USD;;;;;;https://bas.avax.by/zap_images/000237/000237-dvigatel-Honda-Accord-4.jpeg,https://bas.avax.by/zap_images/000237/000237-dvigatel-Honda-Accord-3.jpeg,https://bas.avax.by/zap_images/000237/000237-dvigatel-Honda-Accord-2.jpeg,https://bas.avax.by/zap_images/000237/000237-dvigatel-Honda-Accord-1.jpeg,https://bas.avax.by/zap_images/000237/000237-dvigatel-Honda-Accord.jpeg
000302;Honda;Accord;2011;Двигатель;;бензин;2.4;i;АКПП;Седан;;;;;;;K24Z3;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1750;USD;;;;;;https://bas.avax.by/zap_images/000302/000302-dvigatel-Honda-Accord-4.jpeg,https://bas.avax.by/zap_images/000302/000302-dvigatel-Honda-Accord-3.jpeg,https://bas.avax.by/zap_images/000302/000302-dvigatel-Honda-Accord-2.jpeg,https://bas.avax.by/zap_images/000302/000302-dvigatel-Honda-Accord-1.jpeg,https://bas.avax.by/zap_images/000302/000302-dvigatel-Honda-Accord.jpeg
001355;Honda;Accord;2011;Двигатель;;бензин;2.4;i;АКПП;Седан;;;;;;;K24Z3;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1750;USD;;;;;;https://bas.avax.by/zap_images/001355/001355-dvigatel-Honda-Accord-4.jpeg,https://bas.avax.by/zap_images/001355/001355-dvigatel-Honda-Accord-3.jpeg,https://bas.avax.by/zap_images/001355/001355-dvigatel-Honda-Accord-2.jpeg,https://bas.avax.by/zap_images/001355/001355-dvigatel-Honda-Accord-1.jpeg,https://bas.avax.by/zap_images/001355/001355-dvigatel-Honda-Accord.jpeg
000460;Hyundai;COUPE;2007;Двигатель;;бензин;2.0;i;МКПП;Купе;;;;;;;G4GC;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;900;USD;;;;;;https://bas.avax.by/zap_images/000460/000460-dvigatel-Hyundai-COUPE-4.jpeg,https://bas.avax.by/zap_images/000460/000460-dvigatel-Hyundai-COUPE-3.jpeg,https://bas.avax.by/zap_images/000460/000460-dvigatel-Hyundai-COUPE-2.jpeg,https://bas.avax.by/zap_images/000460/000460-dvigatel-Hyundai-COUPE-1.jpeg,https://bas.avax.by/zap_images/000460/000460-dvigatel-Hyundai-COUPE.jpeg
003398;Hyundai;COUPE;2008;Двигатель;;бензин;3.8;i;АКПП;Купе;;;;;;;G6DA;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1750;USD;;;;;;https://bas.avax.by/zap_images/003398/003398-dvigatel-Hyundai-COUPE-4.jpeg,https://bas.avax.by/zap_images/003398/003398-dvigatel-Hyundai-COUPE-3.jpeg,https://bas.avax.by/zap_images/003398/003398-dvigatel-Hyundai-COUPE-2.jpeg,https://bas.avax.by/zap_images/003398/003398-dvigatel-Hyundai-COUPE-1.jpeg,https://bas.avax.by/zap_images/003398/003398-dvigatel-Hyundai-COUPE.jpeg
002612;Hyundai;Elantra;2013;Двигатель;;бензин;1.8;Ti;АКПП;Седан;;;;;;;G4NB;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2250;USD;;;;;;https://bas.avax.by/zap_images/002612/002612-dvigatel-Hyundai-Elantra-4.jpeg,https://bas.avax.by/zap_images/002612/002612-dvigatel-Hyundai-Elantra-3.jpeg,https://bas.avax.by/zap_images/002612/002612-dvigatel-Hyundai-Elantra-2.jpeg,https://bas.avax.by/zap_images/002612/002612-dvigatel-Hyundai-Elantra-1.jpeg,https://bas.avax.by/zap_images/002612/002612-dvigatel-Hyundai-Elantra.jpeg
003318;Hyundai;Elantra;2013;Двигатель;;бензин;1.8;i;МКПП;Седан;;;;;;;G4NB;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2250;USD;;;;;;https://bas.avax.by/zap_images/003318/003318-dvigatel-Hyundai-Elantra-4.jpeg,https://bas.avax.by/zap_images/003318/003318-dvigatel-Hyundai-Elantra-3.jpeg,https://bas.avax.by/zap_images/003318/003318-dvigatel-Hyundai-Elantra-2.jpeg,https://bas.avax.by/zap_images/003318/003318-dvigatel-Hyundai-Elantra-1.jpeg,https://bas.avax.by/zap_images/003318/003318-dvigatel-Hyundai-Elantra.jpeg
000563;Hyundai;i10;2012;Двигатель;;бензин;1.2;i;МКПП;Х/б;;;;;;;G4LA;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;900;USD;;;;;;https://bas.avax.by/zap_images/000563/000563-dvigatel-Hyundai-i10-4.jpeg,https://bas.avax.by/zap_images/000563/000563-dvigatel-Hyundai-i10-3.jpeg,https://bas.avax.by/zap_images/000563/000563-dvigatel-Hyundai-i10-2.jpeg,https://bas.avax.by/zap_images/000563/000563-dvigatel-Hyundai-i10-1.jpeg,https://bas.avax.by/zap_images/000563/000563-dvigatel-Hyundai-i10.jpeg
004782;Hyundai;i20;2009;Двигатель;;дизель;1.4;CRDi;МКПП;Х/б;;;;;;;D4FC;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;600;USD;;;;;;https://bas.avax.by/zap_images/004782/004782-dvigatel-Hyundai-i20-4.jpeg,https://bas.avax.by/zap_images/004782/004782-dvigatel-Hyundai-i20-3.jpeg,https://bas.avax.by/zap_images/004782/004782-dvigatel-Hyundai-i20-2.jpeg,https://bas.avax.by/zap_images/004782/004782-dvigatel-Hyundai-i20-1.jpeg,https://bas.avax.by/zap_images/004782/004782-dvigatel-Hyundai-i20.jpeg
003340;Hyundai;i20;2010;Двигатель;;дизель;1.4;CRDi;МКПП;Х/б;;;;;;;D4FC-L;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;650;USD;;;;;;https://bas.avax.by/zap_images/003340/003340-dvigatel-Hyundai-i20-4.jpeg,https://bas.avax.by/zap_images/003340/003340-dvigatel-Hyundai-i20-3.jpeg,https://bas.avax.by/zap_images/003340/003340-dvigatel-Hyundai-i20-2.jpeg,https://bas.avax.by/zap_images/003340/003340-dvigatel-Hyundai-i20-1.jpeg,https://bas.avax.by/zap_images/003340/003340-dvigatel-Hyundai-i20.jpeg
004306;Hyundai;i30;2007;Двигатель;;дизель;2.0;CRDi;МКПП;Х/б;;;;;;;D4EA;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;650;USD;;;;;;https://bas.avax.by/zap_images/004306/004306-dvigatel-Hyundai-i30-4.jpeg,https://bas.avax.by/zap_images/004306/004306-dvigatel-Hyundai-i30-3.jpeg,https://bas.avax.by/zap_images/004306/004306-dvigatel-Hyundai-i30-2.jpeg,https://bas.avax.by/zap_images/004306/004306-dvigatel-Hyundai-i30-1.jpeg,https://bas.avax.by/zap_images/004306/004306-dvigatel-Hyundai-i30.jpeg
001636;Hyundai;i40;2014;Двигатель;;дизель;1.7;CRDi;МКПП.;Х/б;;;;;;;D4FD;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1550;USD;;;;;;https://bas.avax.by/zap_images/001636/001636-dvigatel-Hyundai-i40-5.jpeg,https://bas.avax.by/zap_images/001636/001636-dvigatel-Hyundai-i40-4.jpeg,https://bas.avax.by/zap_images/001636/001636-dvigatel-Hyundai-i40-3.jpeg,https://bas.avax.by/zap_images/001636/001636-dvigatel-Hyundai-i40-2.jpeg,https://bas.avax.by/zap_images/001636/001636-dvigatel-Hyundai-i40-1.jpeg
003739;Hyundai;IX20;2012;Двигатель;;дизель;1.4;CRDi;МКПП.;Х/б;;;;;;;D4FC;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;550;USD;;;;;;https://bas.avax.by/zap_images/003739/003739-dvigatel-Hyundai-IX20-4.jpeg,https://bas.avax.by/zap_images/003739/003739-dvigatel-Hyundai-IX20-3.jpeg,https://bas.avax.by/zap_images/003739/003739-dvigatel-Hyundai-IX20-2.jpeg,https://bas.avax.by/zap_images/003739/003739-dvigatel-Hyundai-IX20.jpeg,https://bas.avax.by/zap_images/003739/003739-dvigatel-Hyundai-IX20-1.jpeg
000683;Hyundai;ix35;2010;Двигатель;;дизель;1.7;CRDi;МКПП.;Джип;;;;;;;D4FD;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1550;USD;;;;;;https://bas.avax.by/zap_images/000683/000683-dvigatel-Hyundai-ix35-4.jpeg,https://bas.avax.by/zap_images/000683/000683-dvigatel-Hyundai-ix35-3.jpeg,https://bas.avax.by/zap_images/000683/000683-dvigatel-Hyundai-ix35-2.jpeg,https://bas.avax.by/zap_images/000683/000683-dvigatel-Hyundai-ix35-1.jpeg,https://bas.avax.by/zap_images/000683/000683-dvigatel-Hyundai-ix35.jpeg
000229;Hyundai;Santa Fe;2006;Двигатель;;дизель;2.2;CRDi;АКПП;Джип;;;;;;;D4EB;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2350;USD;;;;;;https://bas.avax.by/zap_images/000229/000229-dvigatel-Hyundai-Santa-Fe-4.jpeg,https://bas.avax.by/zap_images/000229/000229-dvigatel-Hyundai-Santa-Fe-3.jpeg,https://bas.avax.by/zap_images/000229/000229-dvigatel-Hyundai-Santa-Fe-2.jpeg,https://bas.avax.by/zap_images/000229/000229-dvigatel-Hyundai-Santa-Fe-1.jpeg,https://bas.avax.by/zap_images/000229/000229-dvigatel-Hyundai-Santa-Fe.jpeg
